Kend0,1,1,355,1,0,2,4,375,,,,,,,,,,,,,,,,,,,,,,
Maj3stikMoose,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
NinjaRider,1,1,290,1,1,2,3,375,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,0,375,1,0,2,4,,,,,,,,,,,,,,,,,,,,,,,
Week 4 Totals,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Kend0,5,5,2090,13,4,4,24,2175,,,,,,,,,,,,,,,,,,,,,,
Maj3stikMoose,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
NinjaRider,5,5,1410,7,4,9,14,2175,,,,,,,,,,,,,,,,,,,,,,
Opposition,5,0,2175,9,4,10,23,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Week 5 Game 1,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Kend0,1,1,245,1,1,3,1,470,,,,,,,,,,,,,,,,,,,,,,
Maj3stikMoose,1,1,430,2,1,1,5,470,,,,,,,,,,,,,,,,,,,,,,
NinjaRider,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,0,470,2,1,3,7,,,,,,,,,,,,,,,,,,,,,,,
Week 5 Game 2,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Kend0,1,1,260,2,1,2,2,400,,,,,,,,,,,,,,,,,,,,,,
Maj3stikMoose,1,1,635,4,0,3,7,400,,,,,,,,,,,,,,,,,,,,,,
NinjaRider,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,0,400,0,0,3,6,,,,,,,,,,,,,,,,,,,,,,,
Week 5 Game 3,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Kend0,1,1,360,4,0,1,3,305,,,,,,,,,,,,,,,,,,,,,,
Maj3stikMoose,1,1,840,6,2,1,11,305,,,,,,,,,,,,,,,,,,,,,,
NinjaRider,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,0,305,1,0,2,3,,,,,,,,,,,,,,,,,,,,,,,
Week 5 Game 4,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Kend0,1,1,305,2,0,0,6,655,,,,,,,,,,,,,,,,,,,,,,
Maj3stikMoose,1,1,600,5,1,2,7,655,,,,,,,,,,,,,,,,,,,,,,
NinjaRider,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,0,655,4,3,4,7,,,,,,,,,,,,,,,,,,,,,,,
Week 5 Game 5,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Kend0,1,1,440,4,1,1,5,395,,,,,,,,,,,,,,,,,,,,,,
