D-Heimer,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Ljense,1,1,430,4,0,1,4,530,,,,,,,,,,,,,,,,,,,,,,
Cha0sTheGreat,1,1,165,0,1,2,0,530,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,0,530,3,1,0,8,,,,,,,,,,,,,,,,,,,,,,,
Week 2 Game 5,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
D-Heimer,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Ljense,1,1,355,2,0,1,4,560,,,,,,,,,,,,,,,,,,,,,,
Cha0sTheGreat,1,1,215,1,0,1,5,560,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,0,560,2,2,5,4,,,,,,,,,,,,,,,,,,,,,,,
Week 2 Totals,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
D-Heimer,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
Ljense,5,2,1225,7,0,3,14,4545,,,,,,,,,,,,,,,,,,,,,,
Cha0sTheGreat,5,2,830,1,1,8,7,4545,,,,,,,,,,,,,,,,,,,,,,
Opposition,5,3,4545,31,19,9,48,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Week 3 Game 1,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
D-Heimer,1,1,500,3,0,2,6,500,,,,,,,,,,,,,,,,,,,,,,
Ljense,1,1,210,1,1,0,4,500,,,,,,,,,,,,,,,,,,,,,,
Cha0sTheGreat,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,0,500,1,1,5,5,,,,,,,,,,,,,,,,,,,,,,,
Week 3 Game 2,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
D-Heimer,1,1,340,1,2,2,2,480,,,,,,,,,,,,,,,,,,,,,,
Ljense,1,1,425,3,1,0,5,480,,,,,,,,,,,,,,,,,,,,,,
