Game Information,,,,,,Player Statlines,,,,,
Week,Game,Match ID,Team,Opponent,Player,Sc,G,A,Sv,Sh,NCP
2,3,21,Tyrants,Bulls,TSR,692,3,0,3,4,
2,4,21,Bulls,Tyrants,Luna's Protector,397,1,0,2,1,
2,4,21,Bulls,Tyrants,Keegabyte,314,1,0,0,2,
2,4,21,Tyrants,Bulls,Sci_Frye,250,1,0,0,3,
2,4,21,Tyrants,Bulls,TSR,582,2,1,1,3,
2,5,21,Bulls,Tyrants,Luna's Protector,552,1,2,2,3,
2,5,21,Bulls,Tyrants,Keegabyte,556,2,1,1,7,
2,5,21,Tyrants,Bulls,Sci_Frye,655,2,2,3,2,
2,5,21,Tyrants,Bulls,TSR,828,3,1,3,9,
2,1,22,Elite,Pandas,Chunkylover,382,1,0,0,2,
2,1,22,Elite,Pandas,Jay,243,0,0,1,4,
2,1,22,Pandas,Elite,blizzardchill,399,0,0,3,0,
2,1,22,Pandas,Elite,DonkeyKong,228,0,0,1,2,
2,2,22,Elite,Pandas,Chunkylover,350,0,0,1,3,
2,2,22,Elite,Pandas,Jay,412,2,0,1,3,
2,2,22,Pandas,Elite,blizzardchill,491,0,3,2,1,
2,2,22,Pandas,Elite,DonkeyKong,531,3,0,1,2,
2,3,22,Elite,Pandas,Chunkylover,570,2,1,1,3,
2,3,22,Elite,Pandas,Jay,636,2,2,2,4,
2,3,22,Pandas,Elite,blizzardchill,496,2,0,1,2,
2,3,22,Pandas,Elite,DonkeyKong,412,1,0,1,3,
2,4,22,Elite,Pandas,Chunkylover,190,0,0,1,1,
2,4,22,Elite,Pandas,Jay,449,1,0,2,4,
2,4,22,Pandas,Elite,blizzardchill,662,3,0,1,5,
2,4,22,Pandas,Elite,DonkeyKong,322,0,2,2,1,
2,5,22,Elite,Pandas,Chunkylover,830,3,1,3,3,
2,5,22,Elite,Pandas,Jay,611,3,0,2,5,
2,5,22,Pandas,Elite,blizzardchill,300,1,0,0,2,
2,5,22,Pandas,Elite,DonkeyKong,348,0,1,2,4,
2,1,23,Hurricanes,Flames,TheMagnelephant,234,0,0,1,5,
2,1,23,Hurricanes,Flames,Foxygen,243,0,0,1,0,
2,1,23,Flames,Hurricanes,Luke,356,0,0,2,2,
2,1,23,Flames,Hurricanes,mdsooter,327,1,0,1,1,
2,2,23,Hurricanes,Flames,TheMagnelephant,429,1,0,2,2,
2,2,23,Hurricanes,Flames,Foxygen,152,0,0,0,0,
2,2,23,Flames,Hurricanes,Luke,414,2,0,0,3,
2,2,23,Flames,Hurricanes,mdsooter,250,0,1,0,1,
2,3,23,Hurricanes,Flames,TheMagnelephant,483,1,0,3,3,
2,3,23,Hurricanes,Flames,Foxygen,282,0,0,1,4,
2,3,23,Flames,Hurricanes,Luke,535,2,0,2,3,
2,3,23,Flames,Hurricanes,mdsooter,198,0,0,1,3,
2,4,23,Hurricanes,Flames,TheMagnelephant,392,1,0,1,3,
2,4,23,Hurricanes,Flames,Foxygen,252,0,1,0,2,
2,4,23,Flames,Hurricanes,Luke,567,2,1,1,3,
2,4,23,Flames,Hurricanes,mdsooter,266,1,0,0,2,
2,5,23,Hurricanes,Flames,TheMagnelephant,448,0,1,3,2,
2,5,23,Hurricanes,Flames,Foxygen,396,1,0,2,3,
2,5,23,Flames,Hurricanes,Luke,441,1,0,3,2,
2,5,23,Flames,Hurricanes,mdsooter,442,1,1,1,5,
2,1,24,Spectre,Dodgers,Texas21Ace,428,2,0,1,3,
2,1,24,Spectre,Dodgers,abrothershamus,412,1,1,2,4,
2,1,24,Dodgers,Spectre,Snowyfeather,665,3,2,1,5,
2,1,24,Dodgers,Spectre,stevo,612,3,1,1,4,
2,2,24,Spectre,Dodgers,Texas21Ace,332,1,1,1,2,
2,2,24,Spectre,Dodgers,abrothershamus,545,3,0,0,5,
2,2,24,Dodgers,Spectre,Snowyfeather,304,1,1,0,2,
2,2,24,Dodgers,Spectre,stevo,578,2,1,2,4,
2,3,24,Spectre,Dodgers,Texas21Ace,859,5,1,0,8,
2,3,24,Spectre,Dodgers,abrothershamus,368,1,1,0,4,
2,3,24,Dodgers,Spectre,Snowyfeather,324,0,1,2,2,
2,3,24,Dodgers,Spectre,stevo,400,2,0,1,3,
2,4,24,Spectre,Dodgers,Texas21Ace,475,2,0,0,6,
2,4,24,Spectre,Dodgers,abrothershamus,362,0,2,0,1,
2,4,24,Dodgers,Spectre,Snowyfeather,514,1,0,3,1,
2,4,24,Dodgers,Spectre,stevo,496,0,1,2,2,
2,5,24,Spectre,Dodgers,Texas21Ace,390,0,1,2,2,
2,5,24,Spectre,Dodgers,abrothershamus,496,2,0,2,3,
2,5,24,Dodgers,Spectre,Snowyfeather,502,2,2,0,2,
2,5,24,Dodgers,Spectre,stevo,528,2,1,2,6,
2,1,25,Blizzard,Lightning,Redline,550,2,1,1,3,
2,1,25,Blizzard,Lightning,WolfAlone,459,2,1,0,3,
2,1,25,Lightning,Blizzard,Lawrence,444,2,0,0,4,
2,1,25,Lightning,Blizzard,Gus,362,1,1,0,3,
2,2,25,Blizzard,Lightning,Redline,590,2,0,3,4,
2,2,25,Blizzard,Lightning,WolfAlone,196,0,1,0,2,
2,2,25,Lightning,Blizzard,Lawrence,722,3,1,2,5,
2,2,25,Lightning,Blizzard,Gus,662,2,1,3,5,
2,3,25,Blizzard,Lightning,Redline,456,2,1,0,3,
2,3,25,Blizzard,Lightning,WolfAlone,438,2,0,1,6,
2,3,25,Lightning,Blizzard,Lawrence,569,3,0,1,3,
2,3,25,Lightning,Blizzard,Gus,308,0,1,1,3,
2,4,25,Blizzard,Lightning,Redline,607,2,1,2,6,
2,4,25,Blizzard,Lightning,WolfAlone,374,2,0,0,3,
2,4,25,Lightning,Blizzard,Lawrence,494,1,1,3,3,
2,4,25,Lightning,Blizzard,Gus,539,2,1,1,3,
2,5,25,Blizzard,Lightning,Redline,444,2,0,0,4,
2,5,25,Blizzard,Lightning,WolfAlone,258,0,2,1,1,
2,5,25,Lightning,Blizzard,Lawrence,619,3,0,0,5,
2,5,25,Lightning,Blizzard,Gus,479,1,1,2,1,
2,1,26,Aviators,Express,TheHamburglar,520,2,1,0,3,
2,1,26,Aviators,Express,RoyalGrace,515,2,0,1,3,
2,1,26,Express,Aviators,Hermod,508,2,1,0,3,
2,1,26,Express,Aviators,ilikepie2151,350,1,1,0,4,
2,2,26,Aviators,Express,TheHamburglar,242,0,0,0,3,
2,2,26,Aviators,Express,RoyalGrace,112,0,0,0,1,
2,2,26,Express,Aviators,Hermod,424,1,2,0,4,
2,2,26,Express,Aviators,ilikepie2151,515,2,0,2,4,
2,3,26,Aviators,Express,TheHamburglar,720,3,1,1,4,
2,3,26,Aviators,Express,RoyalGrace,384,1,1,0,3,
2,3,26,Express,Aviators,Hermod,492,1,0,2,3,
2,3,26,Express,Aviators,ilikepie2151,320,0,0,2,1,
2,4,26,Aviators,Express,TheHamburglar,492,0,1,4,2,
2,4,26,Aviators,Express,RoyalGrace,473,1,0,3,2,
2,4,26,Express,Aviators,Hermod,801,3,1,3,5,
2,4,26,Express,Aviators,ilikepie2151,584,2,2,0,9,
2,5,26,Aviators,Express,TheHamburglar,258,0,0,1,1,
2,5,26,Aviators,Express,RoyalGrace,324,1,0,1,2,
2,5,26,Express,Aviators,Hermod,524,2,1,0,4,
2,5,26,Express,Aviators,ilikepie2151,421,1,1,1,4,
2,1,27,Shadow,Hawks,BabiNorthWest,408,2,0,0,6,
2,1,27,Shadow,Hawks,Jordak,346,1,0,0,1,
2,1,27,Hawks,Shadow,Dolo7,298,1,0,1,3,
2,1,27,Hawks,Shadow,HK_BadBoy,536,1,1,2,1,
2,2,27,Shadow,Hawks,BabiNorthWest,653,3,2,1,5,
2,2,27,Shadow,Hawks,Jordak,562,2,1,1,3,
2,2,27,Hawks,Shadow,Dolo7,476,1,1,2,2,
2,2,27,Hawks,Shadow,HK_BadBoy,324,1,1,1,3,
2,3,27,Shadow,Hawks,BabiNorthWest,387,0,1,2,2,
2,3,27,Shadow,Hawks,Jordak,376,2,0,0,1,
2,3,27,Hawks,Shadow,Dolo7,351,0,3,0,1,
2,3,27,Hawks,Shadow,HK_BadBoy,555,3,0,0,5,
2,4,27,Shadow,Hawks,BabiNorthWest,351,1,0,1,3,
2,4,27,Shadow,Hawks,Jordak,272,0,0,1,2,
2,4,27,Hawks,Shadow,Dolo7,410,1,2,1,2,
2,4,27,Hawks,Shadow,HK_BadBoy,775,4,0,1,6,
2,5,27,Shadow,Hawks,BabiNorthWest,359,0,1,1,2,
2,5,27,Shadow,Hawks,Jordak,408,2,0,0,4,
2,5,27,Hawks,Shadow,Dolo7,667,3,1,1,4,
2,5,27,Hawks,Shadow,HK_BadBoy,536,1,1,2,3,
2,1,28,Eclipse,Puffins,Tyler,338,0,1,0,3,
2,1,28,Eclipse,Puffins,Krosis,2448,1,0,0,2,
2,1,28,Puffins,Eclipse,Lowest Effort,378,0,0,3,0,
2,1,28,Puffins,Eclipse,MouseRat,204,0,0,0,3,
2,2,28,Eclipse,Puffins,Tyler,502,2,0,2,4,
2,2,28,Eclipse,Puffins,Krosis,342,1,1,0,1,
2,2,28,Puffins,Eclipse,Lowest Effort,562,2,2,0,6,
2,2,28,Puffins,Eclipse,MouseRat,488,2,0,2,2,
2,3,28,Eclipse,Puffins,Tyler,535,1,0,3,2,
2,3,28,Eclipse,Puffins,Krosis,257,0,0,2,3,
2,3,28,Puffins,Eclipse,Lowest Effort,601,1,1,3,6,
2,3,28,Puffins,Eclipse,MouseRat,362,1,1,0,5,
2,4,28,Eclipse,Puffins,Tyler,364,0,2,0,3,
2,4,28,Eclipse,Puffins,Krosis,693,4,0,1,4,
2,4,28,Puffins,Eclipse,Lowest Effort,514,1,0,3,3,
2,4,28,Puffins,Eclipse,MouseRat,240,0,1,0,1,
2,5,28,Eclipse,Puffins,Tyler,222,0,0,1,2,
2,5,28,Eclipse,Puffins,Krosis,347,1,0,1,4,
2,5,28,Puffins,Eclipse,Lowest Effort,977,5,1,1,8,
2,5,28,Puffins,Eclipse,MouseRat,3256,1,0,2,2,
2,1,29,Comets,Foxes,redwaterblue,602,2,1,2,5,
2,1,29,Comets,Foxes,Killerbaird2,466,1,1,2,4,
2,1,29,Foxes,Comets,TeaBoneJones,378,1,0,1,6,
2,1,29,Foxes,Comets,crossfire8255,716,3,0,3,5,
2,2,29,Comets,Foxes,redwaterblue,246,0,0,2,5,
2,2,29,Comets,Foxes,Killerbaird2,361,0,0,3,1,
2,2,29,Foxes,Comets,TeaBoneJones,389,1,0,1,4,
2,2,29,Foxes,Comets,crossfire8255,427,1,0,2,4,
2,3,29,Comets,Foxes,redwaterblue,192,0,1,0,3,
2,3,29,Comets,Foxes,Killerbaird2,474,1,0,1,4,
2,3,29,Foxes,Comets,TeaBoneJones,538,0,2,3,0,
2,3,29,Foxes,Comets,crossfire8255,537,3,0,1,6,
2,4,29,Comets,Foxes,redwaterblue,449,0,2,2,2,
2,4,29,Comets,Foxes,Killerbaird2,539,3,0,0,7,
2,4,29,Foxes,Comets,TeaBoneJones,930,4,2,2,6,
2,4,29,Foxes,Comets,crossfire8255,937,3,3,3,4,
2,5,29,Comets,Foxes,redwaterblue,312,1,0,1,4,
2,5,29,Comets,Foxes,Killerbaird2,463,0,1,2,6,
2,5,29,Foxes,Comets,TeaBoneJones,244,0,0,1,1,
2,5,29,Foxes,Comets,crossfire8255,530,0,0,5,2,
2,1,30,Jets,Hive,ScruffyLobo,324,0,0,2,3,
2,1,30,Jets,Hive,Riyo,258,1,0,0,2,
2,1,30,Hive,Jets,crtzthenoob,559,2,0,2,2,
2,1,30,Hive,Jets,Zeus,541,2,0,1,5,
2,2,30,Jets,Hive,ScruffyLobo,298,1,0,1,4,
2,2,30,Jets,Hive,Riyo,312,0,1,1,1,
2,2,30,Hive,Jets,crtzthenoob,851,5,0,2,6,
2,2,30,Hive,Jets,Zeus,300,0,1,0,2,
2,3,30,Jets,Hive,ScruffyLobo,238,0,0,1,0,
2,3,30,Jets,Hive,Riyo,150,0,0,0,0,
2,3,30,Hive,Jets,crtzthenoob,358,1,2,0,3,
2,3,30,Hive,Jets,Zeus,685,4,1,0,6,
2,4,30,Jets,Hive,ScruffyLobo,664,2,1,2,7,
2,4,30,Jets,Hive,Riyo,316,1,1,1,2,
2,4,30,Hive,Jets,crtzthenoob,767,2,2,4,4,
2,4,30,Hive,Jets,Zeus,386,2,1,0,4,
2,5,30,Jets,Hive,ScruffyLobo,312,1,0,1,2,
2,5,30,Jets,Hive,Riyo,575,2,1,2,1,
2,5,30,Hive,Jets,crtzthenoob,661,4,0,1,7,
2,5,30,Hive,Jets,Zeus,561,1,4,0,2,
2,1,31,Wolves,Spartans,Samourai,533,1,0,4,1,
2,1,31,Wolves,Spartans,Mike_Raphone,174,0,0,1,2,
2,1,31,Spartans,Wolves,ZeeBee,710,3,0,2,5,
2,1,31,Spartans,Wolves,mykey,512,2,2,0,6,
2,2,31,Wolves,Spartans,Samourai,493,0,1,3,2,
2,2,31,Wolves,Spartans,Mike_Raphone,224,1,0,0,1,
2,2,31,Spartans,Wolves,ZeeBee,506,2,1,0,5,
2,2,31,Spartans,Wolves,mykey,563,2,1,1,2,
2,3,31,Wolves,Spartans,Samourai,582,1,0,5,2,
2,3,31,Wolves,Spartans,Mike_Raphone,190,0,1,0,0,
2,3,31,Spartans,Wolves,ZeeBee,254,0,0,1,4,
2,3,31,Spartans,Wolves,mykey,232,0,0,0,3,
2,4,31,Wolves,Spartans,Samourai,278,0,0,2,2,
2,4,31,Wolves,Spartans,Mike_Raphone,343,0,0,3,1,
2,4,31,Spartans,Wolves,ZeeBee,557,3,0,1,4,
2,4,31,Spartans,Wolves,mykey,460,1,2,0,7,
2,5,31,Wolves,Spartans,Samourai,481,0,0,5,1,
2,5,31,Wolves,Spartans,Mike_Raphone,210,0,0,0,3,
2,5,31,Spartans,Wolves,ZeeBee,386,1,1,0,7,
2,5,31,Spartans,Wolves,mykey,666,3,1,2,5,
2,1,32,Ducks,Sharks,SSS,448,2,0,1,3,
2,1,32,Ducks,Sharks,Mr_Bigglezworth,247,0,0,2,2,
2,1,32,Sharks,Ducks,The Big C,591,3,0,1,2,
2,1,32,Sharks,Ducks,kjintroverted,252,0,1,1,3,
2,2,32,Ducks,Sharks,SSS,684,2,0,4,5,
2,2,32,Ducks,Sharks,Mr_Bigglezworth,560,2,1,1,5,
2,2,32,Sharks,Ducks,The Big C,221,0,0,1,3,
2,2,32,Sharks,Ducks,kjintroverted,600,1,0,4,4,
2,3,32,Ducks,Sharks,SSS,629,2,1,1,6,
2,3,32,Ducks,Sharks,Mr_Bigglezworth,466,1,2,0,3,
2,3,32,Sharks,Ducks,The Big C,376,0,0,2,2,
2,3,32,Sharks,Ducks,kjintroverted,620,2,0,1,4,
2,4,32,Ducks,Sharks,SSS,582,2,0,2,3,
2,4,32,Ducks,Sharks,Mr_Bigglezworth,206,0,1,1,0,
2,4,32,Sharks,Ducks,The Big C,352,1,0,1,4,
2,4,32,Sharks,Ducks,kjintroverted,208,0,1,0,2,
2,5,32,Ducks,Sharks,SSS,462,2,0,0,6,
2,5,32,Ducks,Sharks,Mr_Bigglezworth,209,0,0,1,2,
2,5,32,Sharks,Ducks,The Big C,514,2,1,1,3,
2,5,32,Sharks,Ducks,kjintroverted,473,1,1,2,0,
3,1,33,Bears,Sabres,obfuscurity,407,1,0,2,4,
3,1,33,Bears,Sabres,Kaeso Clarus,286,0,1,2,2,
3,1,33,Sabres,Bears,nzym,777,3,1,2,5,
3,1,33,Sabres,Bears,OldManBallin26,504,1,2,2,4,
3,2,33,Bears,Sabres,obfuscurity,429,1,0,3,1,
3,2,33,Bears,Sabres,Kaeso Clarus,292,0,1,1,1,
3,2,33,Sabres,Bears,nzym,514,1,1,1,6,
3,2,33,Sabres,Bears,OldManBallin26,432,2,1,0,3,
3,3,33,Bears,Sabres,obfuscurity,536,2,1,2,2,
3,3,33,Bears,Sabres,Kaeso Clarus,581,2,1,1,5,
3,3,33,Sabres,Bears,nzym,581,0,1,4,3,
3,3,33,Sabres,Bears,OldManBallin26,501,3,0,0,4,
3,4,33,Bears,Sabres,obfuscurity,780,2,1,2,4,
3,4,33,Bears,Sabres,Kaeso Clarus,726,3,1,3,6,
3,4,33,Sabres,Bears,nzym,580,2,1,1,5,
3,4,33,Sabres,Bears,OldManBallin26,404,1,1,1,3,
3,5,33,Bears,Sabres,obfuscurity,670,2,2,3,4,
3,5,33,Bears,Sabres,Kaeso Clarus,538,2,0,2,6,
3,5,33,Sabres,Bears,nzym,336,0,0,2,4,
3,5,33,Sabres,Bears,OldManBallin26,291,0,0,3,1,
3,1,34,Pirates,Demolition,Ubr,276,1,0,0,2,
3,1,34,Pirates,Demolition,RedTaill,523,2,1,2,3,
3,1,34,Demolition,Pirates,Faker,822,4,1,2,7,
3,1,34,Demolition,Pirates,Super,621,2,3,0,6,
3,2,34,Pirates,Demolition,Ubr,303,0,1,2,0,
3,2,34,Pirates,Demolition,RedTaill,623,3,0,0,6,
3,2,34,Demolition,Pirates,Faker,584,2,1,0,6,
3,2,34,Demolition,Pirates,Super,454,2,0,1,3,
3,3,34,Pirates,Demolition,Ubr,60,0,0,0,0,
3,3,34,Pirates,Demolition,RedTaill,419,1,0,1,2,
3,3,34,Demolition,Pirates,Faker,594,2,2,0,4,
3,3,34,Demolition,Pirates,Super,751,4,1,0,5,
3,4,34,Pirates,Demolition,Ubr,652,2,1,3,6,
3,4,34,Pirates,Demolition,RedTaill,460,1,2,2,2,
3,4,34,Demolition,Pirates,Faker,897,5,1,2,7,
3,4,34,Demolition,Pirates,Super,995,4,2,3,9,
3,5,34,Pirates,Demolition,Ubr,597,2,1,2,2,
3,5,34,Pirates,Demolition,RedTaill,391,1,1,1,2,
3,5,34,Demolition,Pirates,Faker,358,1,0,1,3,
3,5,34,Demolition,Pirates,Super,194,0,1,0,2,
3,1,35,Outlaws,Rhinos,Hotsaucethepirate,533,1,3,1,3,
3,1,35,Outlaws,Rhinos,Nyyankeesrd,641,4,0,0,6,
3,1,35,Rhinos,Outlaws,AtoMic,803,4,2,1,6,
3,1,35,Rhinos,Outlaws,Zeakz,577,2,0,4,2,
3,2,35,Outlaws,Rhinos,Hotsaucethepirate,649,2,1,2,6,
3,2,35,Outlaws,Rhinos,Nyyankeesrd,258,1,0,0,2,
3,2,35,Rhinos,Outlaws,AtoMic,419,1,0,2,4,
3,2,35,Rhinos,Outlaws,Zeakz,214,0,0,0,1,
3,3,35,Outlaws,Rhinos,Hotsaucethepirate,749,3,0,3,3,
3,3,35,Outlaws,Rhinos,Nyyankeesrd,252,1,0,0,4,
3,3,35,Rhinos,Outlaws,AtoMic,348,0,1,1,2,
3,3,35,Rhinos,Outlaws,Zeakz,536,2,0,2,3,
3,4,35,Outlaws,Rhinos,Hotsaucethepirate,357,0,0,2,2,
3,4,35,Outlaws,Rhinos,Nyyankeesrd,104,0,0,0,1,
3,4,35,Rhinos,Outlaws,AtoMic,839,3,1,2,5,
3,4,35,Rhinos,Outlaws,Zeakz,392,1,2,0,2,
3,5,35,Outlaws,Rhinos,Hotsaucethepirate,862,3,0,6,3,
3,5,35,Outlaws,Rhinos,Nyyankeesrd,241,0,1,1,1,
3,5,35,Rhinos,Outlaws,AtoMic,508,1,1,1,5,
3,5,35,Rhinos,Outlaws,Zeakz,318,1,0,0,4,
3,1,36,Wizards,Knights,Rowdy,497,2,0,2,3,
3,1,36,Wizards,Knights,jamesy1024,442,1,1,2,2,
3,1,36,Knights,Wizards,Galaxy,276,0,1,1,2,
3,1,36,Knights,Wizards,Schult,302,1,0,0,4,
3,2,36,Wizards,Knights,Rowdy,590,2,0,3,3,
3,2,36,Wizards,Knights,jamesy1024,360,1,1,2,2,
3,2,36,Knights,Wizards,Galaxy,647,3,1,0,8,
3,2,36,Knights,Wizards,Schult,740,2,3,2,4,
3,3,36,Wizards,Knights,Rowdy,490,2,0,1,5,
3,3,36,Wizards,Knights,jamesy1024,212,0,1,0,2,
3,3,36,Knights,Wizards,Galaxy,684,3,1,3,4,
3,3,36,Knights,Wizards,Schult,567,1,3,2,1,
3,4,36,Wizards,Knights,Rowdy,311,0,0,2,2,
3,4,36,Wizards,Knights,jamesy1024,332,1,0,0,2,
3,4,36,Knights,Wizards,Galaxy,735,4,1,0,6,
3,4,36,Knights,Wizards,Schult,685,1,3,3,1,
3,5,36,Wizards,Knights,Rowdy,486,1,0,3,2,
3,5,36,Wizards,Knights,jamesy1024,234,0,0,2,1,
3,5,36,Knights,Wizards,Galaxy,400,1,0,1,3,
3,5,36,Knights,Wizards,Schult,260,1,0,0,4,
3,1,37,Bulls,Pandas,DonutPirate,422,1,1,1,5,
3,1,37,Bulls,Pandas,Keegabyte,498,2,1,0,7,
3,1,37,Pandas,Bulls,Clowdy Howdy,385,0,0,3,0,
3,1,37,Pandas,Bulls,blizzardchill,446,0,0,3,1,
3,2,37,Bulls,Pandas,DonutPirate,158,0,1,0,2,
3,2,37,Bulls,Pandas,Keegabyte,470,2,0,0,4,
3,2,37,Pandas,Bulls,Clowdy Howdy,393,1,1,1,2,
3,2,37,Pandas,Bulls,blizzardchill,674,2,1,3,2,
3,3,37,Bulls,Pandas,DonutPirate,396,2,0,0,4,
3,3,37,Bulls,Pandas,Keegabyte,518,2,0,1,4,
3,3,37,Pandas,Bulls,Clowdy Howdy,629,2,0,3,3,
3,3,37,Pandas,Bulls,blizzardchill,240,0,0,1,0,
3,4,37,Bulls,Pandas,DonutPirate,302,1,0,0,2,
3,4,37,Bulls,Pandas,Keegabyte,480,1,1,2,5,
3,4,37,Pandas,Bulls,Clowdy Howdy,320,1,0,1,3,
3,4,37,Pandas,Bulls,blizzardchill,486,0,0,5,0,
3,5,37,Bulls,Pandas,DonutPirate,456,1,0,3,1,
3,5,37,Bulls,Pandas,Keegabyte,346,1,1,0,5,
3,5,37,Pandas,Bulls,Clowdy Howdy,292,1,0,1,1,
3,5,37,Pandas,Bulls,blizzardchill,196,0,0,1,4,
3,1,38,Elite,Tyrants,Rick,477,3,0,1,3,
3,1,38,Elite,Tyrants,Jay,447,0,2,3,3,
3,1,38,Tyrants,Elite,Revolving,564,3,0,1,3,
3,1,38,Tyrants,Elite,Sci_Frye,644,2,2,1,5,
3,2,38,Elite,Tyrants,Rick,570,2,1,2,3,
3,2,38,Elite,Tyrants,Jay,664,2,1,3,3,
3,2,38,Tyrants,Elite,Revolving,238,0,0,1,4,
3,2,38,Tyrants,Elite,Sci_Frye,224,0,0,0,1,
3,3,38,Elite,Tyrants,Rick,664,1,2,3,3,
3,3,38,Elite,Tyrants,Jay,584,2,0,2,6,
3,3,38,Tyrants,Elite,Revolving,423,0,2,3,1,
3,3,38,Tyrants,Elite,Sci_Frye,902,4,0,1,10,
3,4,38,Elite,Tyrants,Rick,434,2,0,1,4,
3,4,38,Elite,Tyrants,Jay,646,1,1,3,3,
3,4,38,Tyrants,Elite,Revolving,355,0,1,2,0,
3,4,38,Tyrants,Elite,Sci_Frye,627,2,0,2,7,
3,5,38,Elite,Tyrants,Rick,323,1,1,0,1,
3,5,38,Elite,Tyrants,Jay,446,2,0,0,5,
3,5,38,Tyrants,Elite,Revolving,569,1,1,3,2,
3,5,38,Tyrants,Elite,Sci_Frye,320,1,0,0,5,
3,1,39,Hurricanes,Dodgers,TheMagnelephant,330,1,0,1,2,
3,1,39,Hurricanes,Dodgers,DocPep,300,0,0,2,0,
3,1,39,Dodgers,Hurricanes,NoahBez,553,1,1,1,3,
3,1,39,Dodgers,Hurricanes,stevo,246,1,0,0,2,
3,2,39,Hurricanes,Dodgers,TheMagnelephant,144,0,0,0,3,
3,2,39,Hurricanes,Dodgers,DocPep,250,1,0,0,2,
3,2,39,Dodgers,Hurricanes,NoahBez,840,5,0,2,3,
3,2,39,Dodgers,Hurricanes,stevo,328,0,1,2,1,
3,3,39,Hurricanes,Dodgers,TheMagnelephant,206,0,0,0,3,
3,3,39,Hurricanes,Dodgers,DocPep,192,0,0,0,0,
3,3,39,Dodgers,Hurricanes,NoahBez,410,1,2,0,1,
3,3,39,Dodgers,Hurricanes,stevo,555,3,0,0,3,
3,4,39,Hurricanes,Dodgers,TheMagnelephant,373,1,0,2,4,
3,4,39,Hurricanes,Dodgers,DocPep,264,0,0,1,2,
3,4,39,Dodgers,Hurricanes,NoahBez,657,3,0,2,4,
3,4,39,Dodgers,Hurricanes,stevo,365,0,2,2,2,
3,5,39,Hurricanes,Dodgers,TheMagnelephant,828,4,0,3,7,
3,5,39,Hurricanes,Dodgers,DocPep,658,2,3,2,3,
3,5,39,Dodgers,Hurricanes,NoahBez,811,4,2,1,8,
3,5,39,Dodgers,Hurricanes,stevo,586,3,0,1,6,
3,1,40,Spectre,Flames,abrothershamus,742,2,0,4,4,
3,1,40,Spectre,Flames,Khacs,530,1,2,0,6,
3,1,40,Flames,Spectre,Littleking04,989,3,1,5,7,
3,1,40,Flames,Spectre,Luke,698,1,2,3,4,
3,2,40,Spectre,Flames,abrothershamus,368,1,0,1,4,
3,2,40,Spectre,Flames,Khacs,514,1,1,2,5,
3,2,40,Flames,Spectre,Littleking04,362,1,0,1,3,
3,2,40,Flames,Spectre,Luke,607,0,0,5,1,
3,3,40,Spectre,Flames,abrothershamus,511,1,1,2,3,
3,3,40,Spectre,Flames,Khacs,759,2,0,3,3,
3,3,40,Flames,Spectre,Littleking04,349,0,0,1,4,
3,3,40,Flames,Spectre,Luke,555,2,0,1,6,
3,4,40,Spectre,Flames,abrothershamus,549,0,3,4,0,
3,4,40,Spectre,Flames,Khacs,768,4,0,0,7,
3,4,40,Flames,Spectre,Littleking04,398,1,2,1,2,
3,4,40,Flames,Spectre,Luke,580,2,1,1,6,
3,5,40,Spectre,Flames,abrothershamus,392,1,0,1,3,
3,5,40,Spectre,Flames,Khacs,387,1,0,2,3,
3,5,40,Flames,Spectre,Littleking04,484,1,1,2,2,
3,5,40,Flames,Spectre,Luke,479,2,0,1,4,
3,1,41,Blizzard,Express,Redline,596,1,1,3,5,
3,1,41,Blizzard,Express,DaddyDudley,504,2,1,2,4,
3,1,41,Express,Blizzard,LightningHawk505,867,3,1,3,5,
3,1,41,Express,Blizzard,Hermod,370,1,2,0,3,
3,2,41,Blizzard,Express,Redline,409,1,0,2,3,
3,2,41,Blizzard,Express,DaddyDudley,321,0,1,1,1,
3,2,41,Express,Blizzard,LightningHawk505,767,4,0,1,4,
3,2,41,Express,Blizzard,Hermod,549,1,3,1,5,
3,3,41,Blizzard,Express,Redline,496,2,0,0,4,
3,3,41,Blizzard,Express,DaddyDudley,362,2,0,0,3,
3,3,41,Express,Blizzard,LightningHawk505,933,4,3,1,7,
3,3,41,Express,Blizzard,Hermod,873,5,2,0,7,
3,4,41,Blizzard,Express,Redline,551,2,0,1,6,
3,4,41,Blizzard,Express,DaddyDudley,180,0,0,0,1,
3,4,41,Express,Blizzard,LightningHawk505,513,2,0,1,2,
3,4,41,Express,Blizzard,Hermod,488,1,1,2,4,
3,5,41,Blizzard,Express,Redline,318,0,1,0,1,
3,5,41,Blizzard,Express,DaddyDudley,391,1,0,1,3,
3,5,41,Express,Blizzard,LightningHawk505,543,1,3,1,3,
3,5,41,Express,Blizzard,Hermod,660,3,1,2,3,
3,1,42,Aviators,Lightning,Agent Thunder,408,1,1,1,3,
3,1,42,Aviators,Lightning,TheHamburglar,472,2,0,1,5,
3,1,42,Lightning,Aviators,Lawrence,788,4,0,3,3,
3,1,42,Lightning,Aviators,cakekyst,345,0,3,0,2,
3,2,42,Aviators,Lightning,Agent Thunder,364,2,0,0,4,
3,2,42,Aviators,Lightning,TheHamburglar,554,2,2,0,6,
3,2,42,Lightning,Aviators,Lawrence,629,3,0,2,3,
