Game Information,,,,,,Player Statlines,,,,,
Week,Game,Match ID,Team,Opponent,Player,Sc,G,A,Sv,Sh,NCP
1,4,5,Ducks,Aviators,ZeeBee,424,1,2,0,7,
1,4,5,Ducks,Aviators,knitt_RL,874,4,0,3,6,
1,5,5,Aviators,Ducks,KD,522,1,0,3,2,
1,5,5,Aviators,Ducks,Waffle,399,1,0,3,2,
1,5,5,Ducks,Aviators,ZeeBee,646,3,1,1,5,
1,5,5,Ducks,Aviators,knitt_RL,653,3,1,1,8,
1,1,6,Hawks,Hive,Sleegi,451,0,1,3,1,
1,1,6,Hawks,Hive,Larry The Lizard,432,1,0,2,4,
1,1,6,Hive,Hawks,HayDeez,623,3,1,2,4,
1,1,6,Hive,Hawks,pwnuspoints,709,3,2,0,7,
1,2,6,Hawks,Hive,Sleegi,506,2,0,2,3,
1,2,6,Hawks,Hive,Larry The Lizard,503,0,2,4,2,
1,2,6,Hive,Hawks,HayDeez,186,0,0,1,3,
1,2,6,Hive,Hawks,pwnuspoints,471,1,0,1,6,
1,3,6,Hawks,Hive,Sleegi,228,0,0,1,2,
1,3,6,Hawks,Hive,Larry The Lizard,254,0,0,0,1,
1,3,6,Hive,Hawks,HayDeez,465,1,1,1,3,
1,3,6,Hive,Hawks,pwnuspoints,689,3,1,1,3,
1,4,6,Hawks,Hive,Sleegi,628,1,0,4,2,
1,4,6,Hawks,Hive,Larry The Lizard,440,2,0,1,2,
1,4,6,Hive,Hawks,HayDeez,508,1,2,1,4,
1,4,6,Hive,Hawks,pwnuspoints,572,3,0,1,7,
1,5,6,Hawks,Hive,Sleegi,522,2,0,1,7,
1,5,6,Hawks,Hive,Larry The Lizard,495,0,1,3,3,
1,5,6,Hive,Hawks,HayDeez,508,1,1,3,3,
1,5,6,Hive,Hawks,pwnuspoints,679,3,0,1,7,
1,1,7,Express,Jets,Reek,738,4,0,1,7,
1,1,7,Express,Jets,Rushy,468,1,2,1,2,
1,1,7,Jets,Express,Ricky,487,0,1,2,1,
1,1,7,Jets,Express,DareMe,324,1,0,2,2,
1,2,7,Express,Jets,Reek,700,3,2,1,3,
1,2,7,Express,Jets,Rushy,435,3,0,0,3,
1,2,7,Jets,Express,Ricky,361,0,2,1,0,
1,2,7,Jets,Express,DareMe,749,5,0,0,5,
1,3,7,Express,Jets,Reek,822,3,2,3,5,
1,3,7,Express,Jets,Rushy,516,2,1,0,3,
1,3,7,Jets,Express,Ricky,696,1,3,3,3,
