1,1,8,Flames,Tigers,NinjaR3Bs,390,3,0,0,5
1,1,8,Flames,Tigers,Ajgsch,160,0,2,1,0
1,1,8,Tigers,Flames,Pineapple,225,1,0,1,1
1,1,8,Tigers,Flames,Porkchop,140,0,1,1,1
1,2,8,Flames,Tigers,NinjaR3Bs,210,0,0,1,2
1,2,8,Flames,Tigers,Ajgsch,80,0,0,0,1
1,2,8,Tigers,Flames,Pineapple,270,1,0,2,1
1,2,8,Tigers,Flames,Porkchop,120,0,0,1,1
1,3,8,Flames,Tigers,NinjaR3Bs,305,1,0,2,4
1,3,8,Flames,Tigers,Ajgsch,195,1,1,0,3
1,3,8,Tigers,Flames,Pineapple,555,3,2,2,4
1,3,8,Tigers,Flames,Porkchop,230,2,1,0,5
1,4,8,Flames,Tigers,NinjaR3Bs,480,3,0,3,5
1,4,8,Flames,Tigers,Ajgsch,315,2,1,1,2
1,4,8,Tigers,Flames,Pineapple,395,2,2,1,5
1,4,8,Tigers,Flames,Porkchop,250,2,1,0,3
1,5,8,Flames,Tigers,NinjaR3Bs,225,1,0,1,1
1,5,8,Flames,Tigers,Ajgsch,110,0,0,1,1
1,5,8,Tigers,Flames,Pineapple,295,2,0,1,3
1,5,8,Tigers,Flames,Porkchop,235,2,1,0,3
1,1,9,Hurricanes,Pandas,Bigqdogg1,395,2,0,3,4
1,1,9,Hurricanes,Pandas,AcePocket,220,0,1,2,1
1,1,9,Pandas,Hurricanes,Cardinal22,180,0,0,2,5
1,1,9,Pandas,Hurricanes,BajadaBeast,220,0,0,0,1
1,2,9,Hurricanes,Pandas,Bigqdogg1,520,3,0,3,5
1,2,9,Hurricanes,Pandas,AcePocket,325,2,3,1,3
1,2,9,Pandas,Hurricanes,Cardinal22,105,0,0,0,3
1,2,9,Pandas,Hurricanes,BajadaBeast,275,1,0,1,5
1,3,9,Hurricanes,Pandas,Bigqdogg1,430,1,2,3,1
1,3,9,Hurricanes,Pandas,AcePocket,340,3,0,1,3
1,3,9,Pandas,Hurricanes,Cardinal22,180,1,1,0,2
1,3,9,Pandas,Hurricanes,BajadaBeast,325,1,1,0,4
1,4,9,Hurricanes,Pandas,Bigqdogg1,230,0,0,2,1
1,4,9,Hurricanes,Pandas,AcePocket,245,2,0,0,4
1,4,9,Pandas,Hurricanes,Cardinal22,125,0,1,1,1
1,4,9,Pandas,Hurricanes,BajadaBeast,580,3,0,1,6
1,5,9,Hurricanes,Pandas,Bigqdogg1,150,0,2,0,3
1,5,9,Hurricanes,Pandas,AcePocket,345,3,0,0,5
1,5,9,Pandas,Hurricanes,Cardinal22,310,2,3,0,3
1,5,9,Pandas,Hurricanes,BajadaBeast,540,4,0,3,4
1,1,10,Lightning,Sharks,Deadshot,150,0,1,1,0
1,1,10,Lightning,Sharks,Maj3stikMoose,515,3,0,3,5
1,1,10,Sharks,Lightning,YouReach,170,1,0,1,1
1,1,10,Sharks,Lightning,GreatGodZeus,210,0,1,0,5
1,2,10,Lightning,Sharks,Deadshot,360,1,1,3,3
1,2,10,Lightning,Sharks,Maj3stikMoose,470,4,0,1,5
1,2,10,Sharks,Lightning,YouReach,170,0,1,1,3
1,2,10,Sharks,Lightning,GreatGodZeus,475,4,0,0,6
1,3,10,Lightning,Sharks,Deadshot,270,1,0,1,3
1,3,10,Lightning,Sharks,Maj3stikMoose,120,0,0,0,2
1,3,10,Sharks,Lightning,YouReach,245,2,0,0,2
1,3,10,Sharks,Lightning,GreatGodZeus,330,1,2,2,2
1,4,10,Lightning,Sharks,Deadshot,280,1,2,0,3
1,4,10,Lightning,Sharks,Maj3stikMoose,495,2,0,3,5
1,4,10,Sharks,Lightning,YouReach,285,0,2,2,2
1,4,10,Sharks,Lightning,GreatGodZeus,685,4,0,2,7
1,5,10,Lightning,Sharks,Deadshot,240,0,1,2,2
1,5,10,Lightning,Sharks,Maj3stikMoose,545,4,0,0,4
1,5,10,Sharks,Lightning,YouReach,165,0,1,0,0
1,5,10,Sharks,Lightning,GreatGodZeus,250,1,0,2,4
1,1,11,Puffins,Wolves,Jeremazing,330,1,1,3,2
1,1,11,Puffins,Wolves,GrayV,585,3,1,3,5
1,1,11,Wolves,Puffins,SenorSaltie,375,1,1,3,5
1,1,11,Wolves,Puffins,Mythonian,315,2,0,0,4
1,2,11,Puffins,Wolves,Jeremazing,195,0,0,1,3
1,2,11,Puffins,Wolves,GrayV,140,0,0,1,3
1,2,11,Wolves,Puffins,SenorSaltie,445,3,0,2,4
1,2,11,Wolves,Puffins,Mythonian,325,2,1,1,4
1,3,11,Puffins,Wolves,Jeremazing,355,2,1,1,5
1,3,11,Puffins,Wolves,GrayV,200,1,1,0,2
1,3,11,Wolves,Puffins,SenorSaltie,235,1,0,2,2
1,3,11,Wolves,Puffins,Mythonian,140,0,0,1,2
1,4,11,Puffins,Wolves,Jeremazing,475,2,1,0,8
