Lodsain,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,745,6,0,2,8,,,,,,,,,,,,,,,,,,,,,,,
Week 2 Game 5,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Jmonta22,1,0,160,0,0,0,3,630,,,,,,,,,,,,,,,,,,,,,,
ClumsyTerm,1,0,155,0,0,2,2,630,,,,,,,,,,,,,,,,,,,,,,
Lodsain,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,630,2,1,5,6,,,,,,,,,,,,,,,,,,,,,,,
Week 2 Totals,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Jmonta22,5,1,1460,9,0,4,22,3090,,,,,,,,,,,,,,,,,,,,,,
ClumsyTerm,5,1,600,0,3,6,4,3090,,,,,,,,,,,,,,,,,,,,,,
Lodsain,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
Opposition,5,4,3090,16,2,17,34,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Week 3 Game 1,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Jmonta22,1,0,320,2,0,2,3,705,,,,,,,,,,,,,,,,,,,,,,
ClumsyTerm,1,0,175,1,0,0,3,705,,,,,,,,,,,,,,,,,,,,,,
Lodsain,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,705,4,2,1,7,,,,,,,,,,,,,,,,,,,,,,,
Week 3 Game 2,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Jmonta22,1,0,420,1,1,5,2,670,,,,,,,,,,,,,,,,,,,,,,
ClumsyTerm,1,0,135,1,0,0,3,670,,,,,,,,,,,,,,,,,,,,,,
Lodsain,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
