Week 9 Game 1,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Furphy,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
UppercaseOne,1,1,115,1,1,1,1,30,,,,,,,,,,,,,,,,,,,,,,
MrMacneil,1,1,115,1,1,1,1,30,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,0,30,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,
Week 9 Game 2,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Furphy,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
UppercaseOne,1,1,115,1,1,1,1,30,,,,,,,,,,,,,,,,,,,,,,
MrMacneil,1,1,115,1,1,1,1,30,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,0,30,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,
Week 9 Game 3,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Furphy,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
UppercaseOne,1,1,115,1,1,1,1,30,,,,,,,,,,,,,,,,,,,,,,
MrMacneil,1,1,115,1,1,1,1,30,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,0,30,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,
Week 9 Game 4,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Furphy,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
UppercaseOne,1,1,115,1,1,1,1,30,,,,,,,,,,,,,,,,,,,,,,
MrMacneil,1,1,115,1,1,1,1,30,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,0,30,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,
Week 9 Game 5,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Furphy,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
UppercaseOne,1,1,115,1,1,1,1,30,,,,,,,,,,,,,,,,,,,,,,
MrMacneil,1,1,115,1,1,1,1,30,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,0,30,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,
Week 9 Totals,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Furphy,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
UppercaseOne,5,5,575,5,5,5,5,150,,,,,,,,,,,,,,,,,,,,,,
MrMacneil,5,5,575,5,5,5,5,150,,,,,,,,,,,,,,,,,,,,,,
Opposition,5,0,150,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Week 10 Game 1,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Furphy,1,1,210,1,0,1,2,365,,,,,,,,,,,,,,,,,,,,,,
UppercaseOne,1,1,265,1,0,1,2,365,,,,,,,,,,,,,,,,,,,,,,
MrMacneil,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,0,365,0,0,1,4,,,,,,,,,,,,,,,,,,,,,,,
Week 10 Game 2,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Furphy,1,0,290,1,0,1,3,630,,,,,,,,,,,,,,,,,,,,,,
UppercaseOne,1,0,180,0,0,2,3,630,,,,,,,,,,,,,,,,,,,,,,
MrMacneil,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,630,3,0,4,7,,,,,,,,,,,,,,,,,,,,,,,
Week 10 Game 3,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Furphy,1,1,405,1,0,1,5,475,,,,,,,,,,,,,,,,,,,,,,
UppercaseOne,1,1,285,1,0,2,2,475,,,,,,,,,,,,,,,,,,,,,,
MrMacneil,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
