Week 2 Game 5,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Krodville,1,0,385,0,0,3,0,915,,,,,,,,,,,,,,,,,,,,,,
El Fuego,1,0,210,3,0,2,4,915,,,,,,,,,,,,,,,,,,,,,,
Mythonian,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,915,6,2,1,13,,,,,,,,,,,,,,,,,,,,,,,
Week 2 Totals,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Krodville,5,0,1455,8,1,4,14,4235,,,,,,,,,,,,,,,,,,,,,,
El Fuego,5,0,1045,8,1,6,15,4235,,,,,,,,,,,,,,,,,,,,,,
Mythonian,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
Opposition,5,5,4235,26,12,10,46,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Week 3 Game 1,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Krodville,1,1,430,4,2,1,5,240,,,,,,,,,,,,,,,,,,,,,,
El Fuego,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Mythonian,1,1,485,3,2,1,7,240,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,0,240,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,
Week 3 Game 2,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Krodville,1,1,85,0,0,0,1,385,,,,,,,,,,,,,,,,,,,,,,
El Fuego,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Mythonian,1,1,370,2,0,0,2,385,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,0,385,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,
Week 3 Game 3,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Krodville,1,1,295,1,2,0,7,330,,,,,,,,,,,,,,,,,,,,,,
El Fuego,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Mythonian,1,1,435,3,0,1,4,330,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,0,330,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,
Week 3 Game 4,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Krodville,1,1,435,2,3,1,5,410,,,,,,,,,,,,,,,,,,,,,,
El Fuego,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Mythonian,1,1,595,4,2,1,9,410,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,0,410,1,1,3,4,,,,,,,,,,,,,,,,,,,,,,,
Week 3 Game 5,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Krodville,1,1,220,1,2,2,1,580,,,,,,,,,,,,,,,,,,,,,,
El Fuego,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Mythonian,1,1,545,4,1,2,6,580,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,0,580,3,2,2,8,,,,,,,,,,,,,,,,,,,,,,,
Week 3 Totals,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Krodville,5,5,1465,8,9,4,19,1945,,,,,,,,,,,,,,,,,,,,,,
El Fuego,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
Mythonian,5,5,2430,16,5,5,28,1945,,,,,,,,,,,,,,,,,,,,,,
Opposition,5,0,1945,5,4,13,18,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Week 4 Game 1,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Krodville,1,0,125,0,0,0,2,655,,,,,,,,,,,,,,,,,,,,,,
El Fuego,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Mythonian,1,0,130,0,0,2,1,655,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,655,4,1,2,7,,,,,,,,,,,,,,,,,,,,,,,
Week 4 Game 2,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Krodville,1,0,310,1,1,2,3,915,,,,,,,,,,,,,,,,,,,,,,
El Fuego,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Mythonian,1,0,280,2,0,1,6,915,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,915,4,2,3,8,,,,,,,,,,,,,,,,,,,,,,,
Week 4 Game 3,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
