Opposition,1,1,730,4,2,1,11,,,,,,,,,,,,,,,,,,,,,,,
Week 3 Game 4,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Pizzaman,1,0,140,0,1,1,2,1030,,,,,,,,,,,,,,,,,,,,,,
Doshkin,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Frosty,1,0,270,1,0,2,2,1030,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,1030,6,5,2,14,,,,,,,,,,,,,,,,,,,,,,,
Week 3 Game 5,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Pizzaman,1,0,225,1,1,1,3,765,,,,,,,,,,,,,,,,,,,,,,
Doshkin,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Frosty,1,0,355,2,1,1,5,765,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,765,5,3,4,7,,,,,,,,,,,,,,,,,,,,,,,
Week 3 Totals,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Pizzaman,5,0,670,2,2,6,6,3895,,,,,,,,,,,,,,,,,,,,,,
Doshkin,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
Frosty,5,0,1275,3,2,7,12,3895,,,,,,,,,,,,,,,,,,,,,,
Opposition,5,5,3895,24,14,9,47,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Week 4 Game 1,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Pizzaman,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Doshkin,1,0,100,0,0,0,2,380,,,,,,,,,,,,,,,,,,,,,,
Frosty,1,0,140,0,0,1,2,380,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,380,1,0,1,2,,,,,,,,,,,,,,,,,,,,,,,
Week 4 Game 2,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Pizzaman,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Doshkin,1,1,225,1,1,1,3,420,,,,,,,,,,,,,,,,,,,,,,
Frosty,1,1,605,4,1,2,7,420,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,0,420,2,0,2,6,,,,,,,,,,,,,,,,,,,,,,,
Week 4 Game 3,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Pizzaman,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Doshkin,1,0,280,0,1,2,5,640,,,,,,,,,,,,,,,,,,,,,,
Frosty,1,0,180,1,0,2,1,640,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,640,3,2,4,6,,,,,,,,,,,,,,,,,,,,,,,
Week 4 Game 4,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Pizzaman,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Doshkin,1,1,320,2,0,1,4,545,,,,,,,,,,,,,,,,,,,,,,
Frosty,1,1,385,2,1,0,3,545,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,0,545,3,1,3,5,,,,,,,,,,,,,,,,,,,,,,,
Week 4 Game 5,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
Pizzaman,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Doshkin,1,1,505,4,0,2,2,255,,,,,,,,,,,,,,,,,,,,,,
