SenorSaltie,1,0,15,0,0,0,1,230,,,,,,,,,,,,,,,,,,,,,,
Josephus,1,0,15,0,0,0,1,230,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,230,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,
Week 7 Game 2,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
RapidChampion,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
SenorSaltie,1,0,15,0,0,0,1,230,,,,,,,,,,,,,,,,,,,,,,
Josephus,1,0,15,0,0,0,1,230,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,230,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,
Week 7 Game 3,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
RapidChampion,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
SenorSaltie,1,0,15,0,0,0,1,230,,,,,,,,,,,,,,,,,,,,,,
Josephus,1,0,15,0,0,0,1,230,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,230,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,
Week 7 Game 4,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
RapidChampion,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
SenorSaltie,1,0,15,0,0,0,1,230,,,,,,,,,,,,,,,,,,,,,,
Josephus,1,0,15,0,0,0,1,230,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,230,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,
Week 7 Game 5,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
RapidChampion,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
SenorSaltie,1,0,15,0,0,0,1,230,,,,,,,,,,,,,,,,,,,,,,
Josephus,1,0,15,0,0,0,1,230,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,230,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,
Week 7 Totals,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
RapidChampion,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
SenorSaltie,5,0,75,0,0,0,5,1150,,,,,,,,,,,,,,,,,,,,,,
Josephus,5,0,75,0,0,0,5,1150,,,,,,,,,,,,,,,,,,,,,,
Opposition,5,5,1150,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Week 8 Game 1,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
RapidChampion,1,0,15,0,0,0,1,230,,,,,,,,,,,,,,,,,,,,,,
SenorSaltie,1,0,15,0,0,0,1,230,,,,,,,,,,,,,,,,,,,,,,
Josephus,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,230,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,
Week 8 Game 2,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
RapidChampion,1,0,15,0,0,0,1,230,,,,,,,,,,,,,,,,,,,,,,
SenorSaltie,1,0,15,0,0,0,1,230,,,,,,,,,,,,,,,,,,,,,,
Josephus,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,230,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,
Week 8 Game 3,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
RapidChampion,1,0,15,0,0,0,1,230,,,,,,,,,,,,,,,,,,,,,,
SenorSaltie,1,0,15,0,0,0,1,230,,,,,,,,,,,,,,,,,,,,,,
Josephus,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,230,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,
Week 8 Game 4,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
RapidChampion,1,0,15,0,0,0,1,230,,,,,,,,,,,,,,,,,,,,,,
SenorSaltie,1,0,15,0,0,0,1,230,,,,,,,,,,,,,,,,,,,,,,
Josephus,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,230,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,
Week 8 Game 5,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
RapidChampion,1,0,15,0,0,0,1,230,,,,,,,,,,,,,,,,,,,,,,
SenorSaltie,1,0,15,0,0,0,1,230,,,,,,,,,,,,,,,,,,,,,,
Josephus,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,230,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,
Week 8 Totals,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
RapidChampion,5,0,75,0,0,0,5,1150,,,,,,,,,,,,,,,,,,,,,,
SenorSaltie,5,0,75,0,0,0,5,1150,,,,,,,,,,,,,,,,,,,,,,
Josephus,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
Opposition,5,5,1150,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Week 9 Game 1,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
RapidChampion,1,0,235,0,0,3,1,535,,,,,,,,,,,,,,,,,,,,,,
SenorSaltie,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Josephus,1,0,195,1,0,1,2,535,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,535,2,1,1,9,,,,,,,,,,,,,,,,,,,,,,,
Week 9 Game 2,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
RapidChampion,1,0,295,1,2,2,2,830,,,,,,,,,,,,,,,,,,,,,,
SenorSaltie,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Josephus,1,0,295,2,1,0,4,830,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,830,4,3,3,8,,,,,,,,,,,,,,,,,,,,,,,
Week 9 Game 3,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
RapidChampion,1,0,270,2,0,1,4,755,,,,,,,,,,,,,,,,,,,,,,
SenorSaltie,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Josephus,1,0,245,0,1,1,4,755,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,755,4,1,6,6,,,,,,,,,,,,,,,,,,,,,,,
Week 9 Game 4,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
RapidChampion,1,0,245,2,0,0,2,685,,,,,,,,,,,,,,,,,,,,,,
SenorSaltie,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Josephus,1,0,160,0,0,2,1,685,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,685,5,3,1,6,,,,,,,,,,,,,,,,,,,,,,,
Week 9 Game 5,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
RapidChampion,1,0,325,1,1,3,2,645,,,,,,,,,,,,,,,,,,,,,,
SenorSaltie,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Josephus,1,0,225,1,1,2,1,645,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,645,3,1,1,9,,,,,,,,,,,,,,,,,,,,,,,
Week 9 Totals,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
RapidChampion,5,0,1370,6,3,9,11,3450,,,,,,,,,,,,,,,,,,,,,,
SenorSaltie,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
Josephus,5,0,1120,4,3,6,12,3450,,,,,,,,,,,,,,,,,,,,,,
Opposition,5,5,3450,18,9,12,38,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Week 10 Game 1,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
RapidChampion,1,0,15,0,0,0,1,230,,,,,,,,,,,,,,,,,,,,,,
SenorSaltie,1,0,15,0,0,0,1,230,,,,,,,,,,,,,,,,,,,,,,
Josephus,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,230,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,
Week 10 Game 2,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
RapidChampion,1,0,15,0,0,0,1,230,,,,,,,,,,,,,,,,,,,,,,
SenorSaltie,1,0,15,0,0,0,1,230,,,,,,,,,,,,,,,,,,,,,,
Josephus,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,230,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,
Week 10 Game 3,Played,Win,Score,Goals,Assists,Saves,Shots,ScA,,,,,,,,,,,,,,,,,,,,,,
RapidChampion,1,0,15,0,0,0,1,230,,,,,,,,,,,,,,,,,,,,,,
SenorSaltie,1,0,15,0,0,0,1,230,,,,,,,,,,,,,,,,,,,,,,
Josephus,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Opposition,1,1,230,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,
